origin HR,index to HR
98.0,98.36065573770492
106.0,106.19469026548673
101.0,100.84033613445378
96.0,96.0
96.0,96.0
92.0,92.3076923076923
86.0,85.71428571428571
98.0,97.5609756097561
93.0,93.02325581395348
94.0,94.48818897637796
85.0,84.50704225352112
94.0,94.48818897637796
92.0,92.3076923076923
103.0,102.56410256410257
98.0,97.5609756097561
97.0,96.7741935483871
107.0,107.14285714285714
101.0,100.84033613445378
94.0,93.75
104.0,104.34782608695652
100.0,100.0
96.0,96.0
102.0,101.69491525423729
94.0,93.75
103.0,102.56410256410257
96.0,96.0
100.0,100.0
103.0,103.44827586206897
90.0,89.55223880597015
100.0,100.0
97.0,96.7741935483871
104.0,104.34782608695652
97.0,96.7741935483871
94.0,93.75
97.0,96.7741935483871
99.0,99.17355371900827
91.0,90.9090909090909
96.0,96.0
94.0,94.48818897637796
103.0,102.56410256410257
92.0,91.6030534351145
93.0,93.02325581395348
98.0,98.36065573770492
92.0,92.3076923076923
99.0,99.17355371900827
93.0,93.02325581395348
101.0,100.84033613445378
97.0,96.7741935483871
105.0,105.26315789473684
96.0,96.0
98.0,97.5609756097561
92.0,91.6030534351145
102.0,101.69491525423729
99.0,99.17355371900827
92.0,92.3076923076923
99.0,99.17355371900827
95.0,95.23809523809524
102.0,101.69491525423729
92.0,92.3076923076923
94.0,93.75
95.0,95.23809523809524
95.0,95.23809523809524
105.0,105.26315789473684
102.0,101.69491525423729
91.0,90.9090909090909
98.0,98.36065573770492
104.0,104.34782608695652
96.0,96.0
98.0,97.5609756097561
98.0,97.5609756097561
99.0,99.17355371900827
98.0,98.36065573770492
100.0,100.0
97.0,96.7741935483871
85.0,84.50704225352112
98.0,98.36065573770492
97.0,96.7741935483871
98.0,97.5609756097561
99.0,99.17355371900827
101.0,100.84033613445378
101.0,100.84033613445378
108.0,108.10810810810811
94.0,93.75
103.0,102.56410256410257
110.0,110.09174311926606
94.0,94.48818897637796
98.0,97.5609756097561
102.0,101.69491525423729
95.0,95.23809523809524
98.0,98.36065573770492
94.0,94.48818897637796
107.0,107.14285714285714
107.0,107.14285714285714
114.0,114.28571428571429
103.0,102.56410256410257
111.0,111.11111111111111
99.0,99.17355371900827
104.0,104.34782608695652
102.0,101.69491525423729
114.0,114.28571428571429
101.0,100.84033613445378
106.0,106.19469026548673
101.0,100.84033613445378
106.0,106.19469026548673
95.0,95.23809523809524
94.0,94.48818897637796
90.0,90.22556390977444
101.0,100.84033613445378
99.0,99.17355371900827
106.0,106.19469026548673
91.0,90.9090909090909
100.0,100.0
98.0,97.5609756097561
106.0,106.19469026548673
99.0,99.17355371900827
104.0,104.34782608695652
98.0,98.36065573770492
103.0,102.56410256410257
98.0,97.5609756097561
94.0,93.75
97.0,96.7741935483871
105.0,105.26315789473684
93.0,93.02325581395348
97.0,96.7741935483871
97.0,96.7741935483871
101.0,100.84033613445378
102.0,101.69491525423729
107.0,107.14285714285714
95.0,95.23809523809524
103.0,102.56410256410257
104.0,104.34782608695652
103.0,103.44827586206897
105.0,105.26315789473684
93.0,93.02325581395348
98.0,98.36065573770492
104.0,104.34782608695652
90.0,89.55223880597015
90.0,90.22556390977444
92.0,92.3076923076923
103.0,103.44827586206897
100.0,100.0
104.0,104.34782608695652
97.0,96.7741935483871
103.0,103.44827586206897
111.0,111.11111111111111
98.0,98.36065573770492
102.0,101.69491525423729
99.0,99.17355371900827
101.0,100.84033613445378
