origin HR,index to HR
126.0,126.3157894736842
114.0,114.28571428571429
106.0,106.19469026548673
103.0,103.44827586206897
109.0,109.0909090909091
89.0,88.88888888888889
103.0,102.56410256410257
100.0,100.0
101.0,100.84033613445378
103.0,103.44827586206897
113.0,113.20754716981132
97.0,96.7741935483871
124.0,123.71134020618557
106.0,106.19469026548673
114.0,114.28571428571429
117.0,116.50485436893204
117.0,116.50485436893204
119.0,118.81188118811882
120.0,120.0
120.0,120.0
121.0,121.21212121212122
120.0,120.0
119.0,118.81188118811882
114.0,114.28571428571429
108.0,108.10810810810811
99.0,99.17355371900827
102.0,101.69491525423729
108.0,108.10810810810811
109.0,109.0909090909091
109.0,109.0909090909091
112.0,112.14953271028037
95.0,95.23809523809524
117.0,116.50485436893204
94.0,93.75
112.0,112.14953271028037
108.0,108.10810810810811
107.0,107.14285714285714
106.0,106.19469026548673
104.0,104.34782608695652
109.0,109.0909090909091
110.0,110.09174311926606
117.0,116.50485436893204
108.0,108.10810810810811
109.0,109.0909090909091
110.0,110.09174311926606
118.0,117.6470588235294
110.0,110.09174311926606
101.0,100.84033613445378
110.0,110.09174311926606
113.0,113.20754716981132
107.0,107.14285714285714
119.0,118.81188118811882
112.0,112.14953271028037
111.0,111.11111111111111
110.0,110.09174311926606
111.0,111.11111111111111
108.0,108.10810810810811
100.0,100.0
114.0,114.28571428571429
98.0,98.36065573770492
105.0,105.26315789473684
108.0,108.10810810810811
110.0,110.09174311926606
112.0,112.14953271028037
115.0,115.38461538461539
114.0,114.28571428571429
115.0,115.38461538461539
115.0,115.38461538461539
118.0,117.6470588235294
118.0,117.6470588235294
112.0,112.14953271028037
124.0,123.71134020618557
110.0,110.09174311926606
120.0,120.0
111.0,111.11111111111111
105.0,105.26315789473684
107.0,107.14285714285714
109.0,109.0909090909091
105.0,105.26315789473684
103.0,103.44827586206897
112.0,112.14953271028037
101.0,100.84033613445378
113.0,113.20754716981132
108.0,108.10810810810811
102.0,101.69491525423729
109.0,109.0909090909091
109.0,109.0909090909091
106.0,106.19469026548673
105.0,105.26315789473684
106.0,106.19469026548673
114.0,114.28571428571429
100.0,100.0
103.0,103.44827586206897
103.0,103.44827586206897
107.0,107.14285714285714
107.0,107.14285714285714
105.0,105.26315789473684
104.0,104.34782608695652
112.0,112.14953271028037
108.0,108.10810810810811
102.0,101.69491525423729
106.0,106.19469026548673
107.0,107.14285714285714
110.0,110.09174311926606
110.0,110.09174311926606
109.0,109.0909090909091
108.0,108.10810810810811
109.0,109.0909090909091
115.0,115.38461538461539
103.0,103.44827586206897
101.0,100.84033613445378
100.0,100.0
103.0,102.56410256410257
103.0,103.44827586206897
101.0,100.84033613445378
101.0,100.84033613445378
104.0,104.34782608695652
106.0,106.19469026548673
106.0,106.19469026548673
106.0,106.19469026548673
107.0,107.14285714285714
109.0,109.0909090909091
110.0,110.09174311926606
109.0,109.0909090909091
110.0,110.09174311926606
105.0,105.26315789473684
99.0,99.17355371900827
99.0,99.17355371900827
106.0,106.19469026548673
99.0,99.17355371900827
103.0,102.56410256410257
105.0,105.26315789473684
104.0,104.34782608695652
104.0,104.34782608695652
106.0,106.19469026548673
115.0,115.38461538461539
103.0,102.56410256410257
107.0,107.14285714285714
108.0,108.10810810810811
108.0,108.10810810810811
