origin HR,index to HR
99.0,99.17355371900827
103.0,102.56410256410257
103.0,103.44827586206897
107.0,107.14285714285714
98.0,97.5609756097561
99.0,99.17355371900827
109.0,109.0909090909091
104.0,104.34782608695652
98.0,97.5609756097561
57.0,57.41626794258373
105.0,105.26315789473684
103.0,103.44827586206897
111.0,111.11111111111111
114.0,114.28571428571429
118.0,117.6470588235294
110.0,110.09174311926606
111.0,111.11111111111111
110.0,110.09174311926606
126.0,126.3157894736842
109.0,109.0909090909091
97.0,96.7741935483871
109.0,109.0909090909091
120.0,120.0
109.0,109.0909090909091
110.0,110.09174311926606
110.0,110.09174311926606
57.0,56.60377358490566
109.0,109.0909090909091
105.0,105.26315789473684
114.0,114.28571428571429
111.0,111.11111111111111
111.0,111.11111111111111
110.0,110.09174311926606
117.0,116.50485436893204
56.0,56.33802816901409
98.0,98.36065573770492
103.0,103.44827586206897
56.0,55.55555555555556
117.0,116.50485436893204
109.0,109.0909090909091
108.0,108.10810810810811
111.0,111.11111111111111
103.0,103.44827586206897
120.0,120.0
114.0,114.28571428571429
104.0,104.34782608695652
103.0,102.56410256410257
109.0,109.0909090909091
119.0,118.81188118811882
106.0,106.19469026548673
108.0,108.10810810810811
110.0,110.09174311926606
110.0,110.09174311926606
117.0,116.50485436893204
104.0,104.34782608695652
104.0,104.34782608695652
115.0,115.38461538461539
105.0,105.26315789473684
113.0,113.20754716981132
106.0,106.19469026548673
108.0,108.10810810810811
109.0,109.0909090909091
112.0,112.14953271028037
103.0,102.56410256410257
100.0,100.0
110.0,110.09174311926606
105.0,105.26315789473684
105.0,105.26315789473684
103.0,102.56410256410257
54.0,54.054054054054056
98.0,98.36065573770492
110.0,110.09174311926606
105.0,105.26315789473684
101.0,100.84033613445378
118.0,117.6470588235294
117.0,116.50485436893204
107.0,107.14285714285714
58.0,57.971014492753625
104.0,104.34782608695652
119.0,118.81188118811882
115.0,115.38461538461539
112.0,112.14953271028037
111.0,111.11111111111111
108.0,108.10810810810811
120.0,120.0
119.0,118.81188118811882
108.0,108.10810810810811
39.0,38.70967741935484
110.0,110.09174311926606
108.0,108.10810810810811
60.0,59.701492537313435
111.0,111.11111111111111
114.0,114.28571428571429
113.0,113.20754716981132
114.0,114.28571428571429
117.0,116.50485436893204
114.0,114.28571428571429
118.0,117.6470588235294
110.0,110.09174311926606
109.0,109.0909090909091
133.0,133.33333333333334
102.0,101.69491525423729
129.0,129.03225806451613
