origin HR,index to HR
82.0,82.1917808219178
88.0,88.23529411764706
98.0,97.5609756097561
90.0,89.55223880597015
91.0,90.9090909090909
91.0,90.9090909090909
93.0,93.02325581395348
94.0,93.75
90.0,90.22556390977444
88.0,87.5912408759124
86.0,85.71428571428571
92.0,91.6030534351145
92.0,92.3076923076923
81.0,81.08108108108108
88.0,88.23529411764706
90.0,89.55223880597015
91.0,90.9090909090909
82.0,81.63265306122449
86.0,85.71428571428571
85.0,85.1063829787234
81.0,81.08108108108108
86.0,85.71428571428571
85.0,85.1063829787234
86.0,85.71428571428571
90.0,89.55223880597015
92.0,92.3076923076923
98.0,97.5609756097561
103.0,102.56410256410257
103.0,103.44827586206897
94.0,93.75
92.0,92.3076923076923
88.0,87.5912408759124
95.0,95.23809523809524
94.0,94.48818897637796
91.0,90.9090909090909
91.0,90.9090909090909
92.0,92.3076923076923
104.0,104.34782608695652
101.0,100.84033613445378
98.0,97.5609756097561
95.0,95.23809523809524
98.0,98.36065573770492
99.0,99.17355371900827
97.0,96.7741935483871
93.0,93.02325581395348
93.0,93.02325581395348
97.0,96.7741935483871
96.0,96.0
94.0,94.48818897637796
92.0,92.3076923076923
96.0,96.0
98.0,98.36065573770492
95.0,95.23809523809524
94.0,93.75
92.0,92.3076923076923
103.0,103.44827586206897
95.0,95.23809523809524
96.0,96.0
89.0,88.88888888888889
94.0,93.75
97.0,96.7741935483871
85.0,84.50704225352112
91.0,90.9090909090909
103.0,102.56410256410257
