origin HR,index to HR
128.0,127.65957446808511
113.0,113.20754716981132
121.0,121.21212121212122
121.0,121.21212121212122
122.0,122.44897959183673
122.0,122.44897959183673
124.0,123.71134020618557
124.0,123.71134020618557
124.0,123.71134020618557
124.0,123.71134020618557
119.0,118.81188118811882
128.0,127.65957446808511
124.0,123.71134020618557
122.0,122.44897959183673
122.0,122.44897959183673
124.0,123.71134020618557
125.0,125.0
125.0,125.0
120.0,120.0
133.0,133.33333333333334
128.0,127.65957446808511
128.0,127.65957446808511
129.0,129.03225806451613
129.0,129.03225806451613
128.0,127.65957446808511
129.0,129.03225806451613
129.0,129.03225806451613
129.0,129.03225806451613
130.0,130.43478260869566
129.0,129.03225806451613
129.0,129.03225806451613
129.0,129.03225806451613
130.0,130.43478260869566
130.0,130.43478260869566
132.0,131.86813186813185
130.0,130.43478260869566
130.0,130.43478260869566
130.0,130.43478260869566
132.0,131.86813186813185
130.0,130.43478260869566
133.0,133.33333333333334
130.0,130.43478260869566
130.0,130.43478260869566
130.0,130.43478260869566
130.0,130.43478260869566
132.0,131.86813186813185
130.0,130.43478260869566
130.0,130.43478260869566
125.0,125.0
141.0,141.1764705882353
132.0,131.86813186813185
133.0,133.33333333333334
132.0,131.86813186813185
132.0,131.86813186813185
132.0,131.86813186813185
133.0,133.33333333333334
133.0,133.33333333333334
132.0,131.86813186813185
130.0,130.43478260869566
132.0,131.86813186813185
126.0,126.3157894736842
141.0,141.1764705882353
133.0,133.33333333333334
133.0,133.33333333333334
132.0,131.86813186813185
133.0,133.33333333333334
133.0,133.33333333333334
132.0,131.86813186813185
132.0,131.86813186813185
132.0,131.86813186813185
130.0,130.43478260869566
133.0,133.33333333333334
133.0,133.33333333333334
132.0,131.86813186813185
133.0,133.33333333333334
132.0,131.86813186813185
133.0,133.33333333333334
126.0,126.3157894736842
156.0,155.84415584415584
124.0,123.71134020618557
133.0,133.33333333333334
133.0,133.33333333333334
135.0,134.8314606741573
135.0,134.8314606741573
135.0,134.8314606741573
133.0,133.33333333333334
136.0,136.36363636363637
135.0,134.8314606741573
135.0,134.8314606741573
135.0,134.8314606741573
133.0,133.33333333333334
132.0,131.86813186813185
133.0,133.33333333333334
133.0,133.33333333333334
133.0,133.33333333333334
133.0,133.33333333333334
133.0,133.33333333333334
135.0,134.8314606741573
135.0,134.8314606741573
135.0,134.8314606741573
136.0,136.36363636363637
136.0,136.36363636363637
136.0,136.36363636363637
138.0,137.93103448275863
138.0,137.93103448275863
138.0,137.93103448275863
138.0,137.93103448275863
136.0,136.36363636363637
138.0,137.93103448275863
138.0,137.93103448275863
138.0,137.93103448275863
138.0,137.93103448275863
138.0,137.93103448275863
138.0,137.93103448275863
136.0,136.36363636363637
136.0,136.36363636363637
138.0,137.93103448275863
135.0,134.8314606741573
136.0,136.36363636363637
136.0,136.36363636363637
136.0,136.36363636363637
136.0,136.36363636363637
136.0,136.36363636363637
136.0,136.36363636363637
138.0,137.93103448275863
130.0,130.43478260869566
146.0,146.34146341463415
140.0,139.53488372093022
140.0,139.53488372093022
141.0,141.1764705882353
140.0,139.53488372093022
140.0,139.53488372093022
141.0,141.1764705882353
140.0,139.53488372093022
140.0,139.53488372093022
140.0,139.53488372093022
140.0,139.53488372093022
140.0,139.53488372093022
140.0,139.53488372093022
141.0,141.1764705882353
140.0,139.53488372093022
141.0,141.1764705882353
143.0,142.85714285714286
141.0,141.1764705882353
141.0,141.1764705882353
143.0,142.85714285714286
141.0,141.1764705882353
141.0,141.1764705882353
143.0,142.85714285714286
141.0,141.1764705882353
141.0,141.1764705882353
141.0,141.1764705882353
141.0,141.1764705882353
141.0,141.1764705882353
143.0,142.85714285714286
143.0,142.85714285714286
143.0,142.85714285714286
141.0,141.1764705882353
140.0,139.53488372093022
143.0,142.85714285714286
141.0,141.1764705882353
141.0,141.1764705882353
140.0,139.53488372093022
141.0,141.1764705882353
141.0,141.1764705882353
141.0,141.1764705882353
135.0,134.8314606741573
150.0,150.0
141.0,141.1764705882353
143.0,142.85714285714286
143.0,142.85714285714286
141.0,141.1764705882353
143.0,142.85714285714286
141.0,141.1764705882353
141.0,141.1764705882353
141.0,141.1764705882353
143.0,142.85714285714286
141.0,141.1764705882353
143.0,142.85714285714286
133.0,133.33333333333334
152.0,151.8987341772152
143.0,142.85714285714286
143.0,142.85714285714286
145.0,144.57831325301206
136.0,136.36363636363637
164.0,164.3835616438356
135.0,134.8314606741573
146.0,146.34146341463415
145.0,144.57831325301206
146.0,146.34146341463415
146.0,146.34146341463415
145.0,144.57831325301206
143.0,142.85714285714286
143.0,142.85714285714286
143.0,142.85714285714286
143.0,142.85714285714286
143.0,142.85714285714286
132.0,131.86813186813185
152.0,151.8987341772152
143.0,142.85714285714286
140.0,139.53488372093022
140.0,139.53488372093022
141.0,141.1764705882353
140.0,139.53488372093022
138.0,137.93103448275863
140.0,139.53488372093022
140.0,139.53488372093022
132.0,131.86813186813185
150.0,150.0
140.0,139.53488372093022
140.0,139.53488372093022
140.0,139.53488372093022
140.0,139.53488372093022
140.0,139.53488372093022
140.0,139.53488372093022
140.0,139.53488372093022
138.0,137.93103448275863
138.0,137.93103448275863
132.0,131.86813186813185
162.0,162.16216216216216
121.0,121.21212121212122
150.0,150.0
140.0,139.53488372093022
140.0,139.53488372093022
140.0,139.53488372093022
140.0,139.53488372093022
140.0,139.53488372093022
140.0,139.53488372093022
141.0,141.1764705882353
141.0,141.1764705882353
140.0,139.53488372093022
140.0,139.53488372093022
140.0,139.53488372093022
140.0,139.53488372093022
138.0,137.93103448275863
140.0,139.53488372093022
132.0,131.86813186813185
164.0,164.3835616438356
140.0,139.53488372093022
130.0,130.43478260869566
141.0,141.1764705882353
140.0,139.53488372093022
141.0,141.1764705882353
140.0,139.53488372093022
141.0,141.1764705882353
140.0,139.53488372093022
140.0,139.53488372093022
141.0,141.1764705882353
140.0,139.53488372093022
130.0,130.43478260869566
150.0,150.0
140.0,139.53488372093022
152.0,151.8987341772152
132.0,131.86813186813185
141.0,141.1764705882353
141.0,141.1764705882353
141.0,141.1764705882353
143.0,142.85714285714286
141.0,141.1764705882353
143.0,142.85714285714286
141.0,141.1764705882353
141.0,141.1764705882353
141.0,141.1764705882353
141.0,141.1764705882353
141.0,141.1764705882353
141.0,141.1764705882353
140.0,139.53488372093022
143.0,142.85714285714286
141.0,141.1764705882353
152.0,151.8987341772152
143.0,142.85714285714286
132.0,131.86813186813185
154.0,153.84615384615384
132.0,131.86813186813185
141.0,141.1764705882353
143.0,142.85714285714286
143.0,142.85714285714286
141.0,141.1764705882353
143.0,142.85714285714286
143.0,142.85714285714286
141.0,141.1764705882353
143.0,142.85714285714286
143.0,142.85714285714286
143.0,142.85714285714286
145.0,144.57831325301206
146.0,146.34146341463415
145.0,144.57831325301206
146.0,146.34146341463415
146.0,146.34146341463415
146.0,146.34146341463415
148.0,148.14814814814815
146.0,146.34146341463415
148.0,148.14814814814815
146.0,146.34146341463415
140.0,139.53488372093022
154.0,153.84615384615384
146.0,146.34146341463415
146.0,146.34146341463415
148.0,148.14814814814815
146.0,146.34146341463415
146.0,146.34146341463415
148.0,148.14814814814815
146.0,146.34146341463415
148.0,148.14814814814815
148.0,148.14814814814815
146.0,146.34146341463415
148.0,148.14814814814815
146.0,146.34146341463415
146.0,146.34146341463415
148.0,148.14814814814815
146.0,146.34146341463415
146.0,146.34146341463415
146.0,146.34146341463415
146.0,146.34146341463415
148.0,148.14814814814815
146.0,146.34146341463415
146.0,146.34146341463415
146.0,146.34146341463415
148.0,148.14814814814815
146.0,146.34146341463415
148.0,148.14814814814815
148.0,148.14814814814815
148.0,148.14814814814815
148.0,148.14814814814815
148.0,148.14814814814815
148.0,148.14814814814815
146.0,146.34146341463415
148.0,148.14814814814815
146.0,146.34146341463415
146.0,146.34146341463415
148.0,148.14814814814815
145.0,144.57831325301206
146.0,146.34146341463415
143.0,142.85714285714286
143.0,142.85714285714286
145.0,144.57831325301206
145.0,144.57831325301206
143.0,142.85714285714286
136.0,136.36363636363637
154.0,153.84615384615384
145.0,144.57831325301206
146.0,146.34146341463415
145.0,144.57831325301206
146.0,146.34146341463415
145.0,144.57831325301206
146.0,146.34146341463415
145.0,144.57831325301206
145.0,144.57831325301206
146.0,146.34146341463415
145.0,144.57831325301206
146.0,146.34146341463415
146.0,146.34146341463415
145.0,144.57831325301206
146.0,146.34146341463415
145.0,144.57831325301206
146.0,146.34146341463415
145.0,144.57831325301206
145.0,144.57831325301206
145.0,144.57831325301206
143.0,142.85714285714286
145.0,144.57831325301206
143.0,142.85714285714286
143.0,142.85714285714286
145.0,144.57831325301206
143.0,142.85714285714286
145.0,144.57831325301206
145.0,144.57831325301206
146.0,146.34146341463415
145.0,144.57831325301206
135.0,134.8314606741573
171.0,171.42857142857142
145.0,144.57831325301206
136.0,136.36363636363637
146.0,146.34146341463415
145.0,144.57831325301206
146.0,146.34146341463415
146.0,146.34146341463415
145.0,144.57831325301206
145.0,144.57831325301206
143.0,142.85714285714286
145.0,144.57831325301206
156.0,155.84415584415584
145.0,144.57831325301206
125.0,125.0
154.0,153.84615384615384
143.0,142.85714285714286
145.0,144.57831325301206
145.0,144.57831325301206
146.0,146.34146341463415
145.0,144.57831325301206
146.0,146.34146341463415
148.0,148.14814814814815
146.0,146.34146341463415
158.0,157.89473684210526
138.0,137.93103448275863
148.0,148.14814814814815
148.0,148.14814814814815
146.0,146.34146341463415
146.0,146.34146341463415
146.0,146.34146341463415
146.0,146.34146341463415
146.0,146.34146341463415
146.0,146.34146341463415
145.0,144.57831325301206
145.0,144.57831325301206
146.0,146.34146341463415
146.0,146.34146341463415
146.0,146.34146341463415
146.0,146.34146341463415
145.0,144.57831325301206
146.0,146.34146341463415
148.0,148.14814814814815
146.0,146.34146341463415
148.0,148.14814814814815
148.0,148.14814814814815
