origin HR,index to HR
103.0,102.56410256410257
121.0,121.21212121212122
102.0,101.69491525423729
104.0,104.34782608695652
104.0,104.34782608695652
106.0,106.19469026548673
107.0,107.14285714285714
108.0,108.10810810810811
102.0,101.69491525423729
122.0,122.44897959183673
103.0,103.44827586206897
117.0,116.50485436893204
104.0,104.34782608695652
111.0,111.11111111111111
111.0,111.11111111111111
112.0,112.14953271028037
110.0,110.09174311926606
106.0,106.19469026548673
103.0,102.56410256410257
114.0,114.28571428571429
109.0,109.0909090909091
108.0,108.10810810810811
107.0,107.14285714285714
109.0,109.0909090909091
109.0,109.0909090909091
112.0,112.14953271028037
112.0,112.14953271028037
112.0,112.14953271028037
115.0,115.38461538461539
115.0,115.38461538461539
117.0,116.50485436893204
115.0,115.38461538461539
124.0,123.71134020618557
109.0,109.0909090909091
110.0,110.09174311926606
121.0,121.21212121212122
112.0,112.14953271028037
109.0,109.0909090909091
109.0,109.0909090909091
112.0,112.14953271028037
112.0,112.14953271028037
112.0,112.14953271028037
111.0,111.11111111111111
118.0,117.6470588235294
103.0,103.44827586206897
113.0,113.20754716981132
117.0,116.50485436893204
122.0,122.44897959183673
115.0,115.38461538461539
115.0,115.38461538461539
117.0,116.50485436893204
117.0,116.50485436893204
110.0,110.09174311926606
115.0,115.38461538461539
114.0,114.28571428571429
98.0,97.5609756097561
114.0,114.28571428571429
108.0,108.10810810810811
109.0,109.0909090909091
108.0,108.10810810810811
111.0,111.11111111111111
113.0,113.20754716981132
113.0,113.20754716981132
112.0,112.14953271028037
112.0,112.14953271028037
112.0,112.14953271028037
113.0,113.20754716981132
115.0,115.38461538461539
114.0,114.28571428571429
115.0,115.38461538461539
115.0,115.38461538461539
117.0,116.50485436893204
117.0,116.50485436893204
113.0,113.20754716981132
112.0,112.14953271028037
112.0,112.14953271028037
121.0,121.21212121212122
108.0,108.10810810810811
112.0,112.14953271028037
111.0,111.11111111111111
114.0,114.28571428571429
114.0,114.28571428571429
117.0,116.50485436893204
114.0,114.28571428571429
115.0,115.38461538461539
117.0,116.50485436893204
118.0,117.6470588235294
117.0,116.50485436893204
117.0,116.50485436893204
115.0,115.38461538461539
115.0,115.38461538461539
125.0,125.0
110.0,110.09174311926606
117.0,116.50485436893204
115.0,115.38461538461539
118.0,117.6470588235294
117.0,116.50485436893204
118.0,117.6470588235294
117.0,116.50485436893204
115.0,115.38461538461539
110.0,110.09174311926606
133.0,133.33333333333334
118.0,117.6470588235294
112.0,112.14953271028037
109.0,109.0909090909091
117.0,116.50485436893204
117.0,116.50485436893204
117.0,116.50485436893204
115.0,115.38461538461539
114.0,114.28571428571429
115.0,115.38461538461539
114.0,114.28571428571429
117.0,116.50485436893204
115.0,115.38461538461539
117.0,116.50485436893204
117.0,116.50485436893204
119.0,118.81188118811882
118.0,117.6470588235294
