79.4
102
82.9
60.4
52
77.2
57.7
61.1
43.7
93
63
73.6
66.7
73.2
69.1
86.4
38.2
81.2
75.4
72.1
64.1
88.6
65.6
82
50.7
80
58.2
51
108
60.9
60.3
110
76.5
65
85.6
55.8
62.1
56.3
58.5
58.2
52.6
37.3
80.7
78.7
50.7
63.9
59.8
80.8
73.4
91.7
67.3
72.8
109
56.7
45
52.9
59.7
83.5
76.5
41.6
64.6
98.3
71.7
62.8
86.9
57.3
81
73.1
48.8
48.1
68.8
48.2
68.4
72.6
77.4
69.7
68
52.1
103
60.6
61.2
70.7
61.3
90.6
98.7
61.3
82.6
58.4
91.9
86.5
74.1
64.1
67.5
72.7
61
77.4
87.7
73.8
69.5
56.6
67.8
70.9
64.9
78.1
54.3
77.1
68
50.4
75.6
99
78.5
70.2
76.9
64.4
84.3
61.9
50.9
83.5
71
59.6
77.2
70.4
95.9
53
90.8
52.6
44.1
57.8
87.8
46.4
82.9
86
78.5
65.5
104
70.6
59.5
66.6
56.4
68.8
76.3
68.5
73.5
78.6
62.9
75.8
76.3
63.9
58.6
86.9
51.5
72.9
75.5
65.4
59.3
64.9
49.3
80
81.5
85.4
81.4
35.9
72.6
72.4
76.9
83.8
66.2
53.4
48.5
85.8
95.1
78.8
48
43.7
73.2
85.5
59.2
72
75.9
77.9
74.7
74.7
74.7
74.7
74.7
74.7
74.7
74.7
74.7
74.7
74.7
74.7
74.7
74.7
74.7
74.7
74.7
74.7
74.7
74.7
71.4
63.1
64.3
78.5
63.7
49.1
90.1
91.8
55.2
128
116
87.8
86.9
74.6
57.1
70.2
78.3
61.5
57.7
69.1
79.3
61.7
72.7
57.9
63.8
53.9
75.3
68.7
48.9
70.6
50.9
66.3
74
76.1
95.1
81.3
88.1
67.4
65.4
54.8
82.1
65.3
68.7
72.2
65.9
70.3
69.7
62.5
65.4
68.7
64.4
62.1
69.3
64.4
60.2
78.1
61
39.5
72.1
65.4
75.4
54.5
69
64.6
93.7
80.7
62
65.6
106
68.3
71.9
50.1
72.6
53.2
65.6
57.7
63.5
63.1
