origin HR,index to HR
143.0,142.85714285714286
143.0,142.85714285714286
143.0,142.85714285714286
143.0,142.85714285714286
150.0,150.0
143.0,142.85714285714286
136.0,136.36363636363637
154.0,153.84615384615384
143.0,142.85714285714286
145.0,144.57831325301206
158.0,157.89473684210526
138.0,137.93103448275863
146.0,146.34146341463415
146.0,146.34146341463415
150.0,150.0
140.0,139.53488372093022
158.0,157.89473684210526
140.0,139.53488372093022
162.0,162.16216216216216
143.0,142.85714285714286
150.0,150.0
162.0,162.16216216216216
152.0,151.8987341772152
154.0,153.84615384615384
152.0,151.8987341772152
145.0,144.57831325301206
154.0,153.84615384615384
160.0,160.0
162.0,162.16216216216216
156.0,155.84415584415584
156.0,155.84415584415584
146.0,146.34146341463415
158.0,157.89473684210526
167.0,166.66666666666666
160.0,160.0
158.0,157.89473684210526
146.0,146.34146341463415
162.0,162.16216216216216
169.0,169.01408450704224
148.0,148.14814814814815
162.0,162.16216216216216
160.0,160.0
171.0,171.42857142857142
160.0,160.0
162.0,162.16216216216216
150.0,150.0
162.0,162.16216216216216
162.0,162.16216216216216
174.0,173.91304347826087
162.0,162.16216216216216
162.0,162.16216216216216
162.0,162.16216216216216
162.0,162.16216216216216
164.0,164.3835616438356
162.0,162.16216216216216
164.0,164.3835616438356
162.0,162.16216216216216
174.0,173.91304347826087
152.0,151.8987341772152
164.0,164.3835616438356
152.0,151.8987341772152
176.0,176.47058823529412
174.0,173.91304347826087
145.0,144.57831325301206
164.0,164.3835616438356
162.0,162.16216216216216
176.0,176.47058823529412
156.0,155.84415584415584
174.0,173.91304347826087
152.0,151.8987341772152
162.0,162.16216216216216
174.0,173.91304347826087
162.0,162.16216216216216
162.0,162.16216216216216
164.0,164.3835616438356
162.0,162.16216216216216
162.0,162.16216216216216
162.0,162.16216216216216
152.0,151.8987341772152
174.0,173.91304347826087
152.0,151.8987341772152
162.0,162.16216216216216
162.0,162.16216216216216
164.0,164.3835616438356
162.0,162.16216216216216
164.0,164.3835616438356
171.0,171.42857142857142
164.0,164.3835616438356
152.0,151.8987341772152
174.0,173.91304347826087
152.0,151.8987341772152
176.0,176.47058823529412
150.0,150.0
176.0,176.47058823529412
162.0,162.16216216216216
152.0,151.8987341772152
164.0,164.3835616438356
162.0,162.16216216216216
160.0,160.0
174.0,173.91304347826087
162.0,162.16216216216216
162.0,162.16216216216216
160.0,160.0
152.0,151.8987341772152
174.0,173.91304347826087
162.0,162.16216216216216
160.0,160.0
162.0,162.16216216216216
162.0,162.16216216216216
162.0,162.16216216216216
152.0,151.8987341772152
160.0,160.0
164.0,164.3835616438356
164.0,164.3835616438356
188.0,187.5
143.0,142.85714285714286
162.0,162.16216216216216
164.0,164.3835616438356
176.0,176.47058823529412
164.0,164.3835616438356
162.0,162.16216216216216
164.0,164.3835616438356
162.0,162.16216216216216
154.0,153.84615384615384
176.0,176.47058823529412
164.0,164.3835616438356
164.0,164.3835616438356
154.0,153.84615384615384
164.0,164.3835616438356
164.0,164.3835616438356
194.0,193.5483870967742
154.0,153.84615384615384
154.0,153.84615384615384
179.0,179.1044776119403
167.0,166.66666666666666
164.0,164.3835616438356
167.0,166.66666666666666
164.0,164.3835616438356
167.0,166.66666666666666
167.0,166.66666666666666
164.0,164.3835616438356
167.0,166.66666666666666
154.0,153.84615384615384
167.0,166.66666666666666
164.0,164.3835616438356
179.0,179.1044776119403
164.0,164.3835616438356
167.0,166.66666666666666
164.0,164.3835616438356
167.0,166.66666666666666
167.0,166.66666666666666
154.0,153.84615384615384
164.0,164.3835616438356
167.0,166.66666666666666
167.0,166.66666666666666
167.0,166.66666666666666
164.0,164.3835616438356
169.0,169.01408450704224
167.0,166.66666666666666
179.0,179.1044776119403
158.0,157.89473684210526
179.0,179.1044776119403
158.0,157.89473684210526
167.0,166.66666666666666
179.0,179.1044776119403
167.0,166.66666666666666
167.0,166.66666666666666
158.0,157.89473684210526
167.0,166.66666666666666
179.0,179.1044776119403
169.0,169.01408450704224
167.0,166.66666666666666
158.0,157.89473684210526
167.0,166.66666666666666
169.0,169.01408450704224
167.0,166.66666666666666
169.0,169.01408450704224
182.0,181.8181818181818
169.0,169.01408450704224
169.0,169.01408450704224
167.0,166.66666666666666
169.0,169.01408450704224
169.0,169.01408450704224
156.0,155.84415584415584
169.0,169.01408450704224
169.0,169.01408450704224
169.0,169.01408450704224
182.0,181.8181818181818
169.0,169.01408450704224
167.0,166.66666666666666
158.0,157.89473684210526
169.0,169.01408450704224
182.0,181.8181818181818
169.0,169.01408450704224
158.0,157.89473684210526
169.0,169.01408450704224
167.0,166.66666666666666
185.0,184.6153846153846
169.0,169.01408450704224
158.0,157.89473684210526
182.0,181.8181818181818
171.0,171.42857142857142
169.0,169.01408450704224
169.0,169.01408450704224
171.0,171.42857142857142
169.0,169.01408450704224
171.0,171.42857142857142
158.0,157.89473684210526
174.0,173.91304347826087
171.0,171.42857142857142
182.0,181.8181818181818
160.0,160.0
171.0,171.42857142857142
188.0,187.5
160.0,160.0
171.0,171.42857142857142
169.0,169.01408450704224
176.0,176.47058823529412
185.0,184.6153846153846
160.0,160.0
190.0,190.47619047619048
171.0,171.42857142857142
174.0,173.91304347826087
171.0,171.42857142857142
174.0,173.91304347826087
160.0,160.0
174.0,173.91304347826087
171.0,171.42857142857142
171.0,171.42857142857142
174.0,173.91304347826087
190.0,190.47619047619048
171.0,171.42857142857142
174.0,173.91304347826087
171.0,171.42857142857142
174.0,173.91304347826087
162.0,162.16216216216216
171.0,171.42857142857142
174.0,173.91304347826087
188.0,187.5
171.0,171.42857142857142
174.0,173.91304347826087
162.0,162.16216216216216
174.0,173.91304347826087
171.0,171.42857142857142
174.0,173.91304347826087
190.0,190.47619047619048
174.0,173.91304347826087
162.0,162.16216216216216
190.0,190.47619047619048
174.0,173.91304347826087
164.0,164.3835616438356
188.0,187.5
174.0,173.91304347826087
164.0,164.3835616438356
174.0,173.91304347826087
174.0,173.91304347826087
188.0,187.5
164.0,164.3835616438356
176.0,176.47058823529412
188.0,187.5
176.0,176.47058823529412
162.0,162.16216216216216
174.0,173.91304347826087
190.0,190.47619047619048
174.0,173.91304347826087
162.0,162.16216216216216
174.0,173.91304347826087
188.0,187.5
174.0,173.91304347826087
176.0,176.47058823529412
160.0,160.0
174.0,173.91304347826087
190.0,190.47619047619048
160.0,160.0
174.0,173.91304347826087
190.0,190.47619047619048
164.0,164.3835616438356
174.0,173.91304347826087
188.0,187.5
174.0,173.91304347826087
174.0,173.91304347826087
174.0,173.91304347826087
174.0,173.91304347826087
164.0,164.3835616438356
171.0,171.42857142857142
176.0,176.47058823529412
188.0,187.5
174.0,173.91304347826087
162.0,162.16216216216216
174.0,173.91304347826087
176.0,176.47058823529412
188.0,187.5
162.0,162.16216216216216
174.0,173.91304347826087
190.0,190.47619047619048
174.0,173.91304347826087
162.0,162.16216216216216
176.0,176.47058823529412
171.0,171.42857142857142
190.0,190.47619047619048
162.0,162.16216216216216
190.0,190.47619047619048
174.0,173.91304347826087
162.0,162.16216216216216
176.0,176.47058823529412
179.0,179.1044776119403
171.0,171.42857142857142
188.0,187.5
162.0,162.16216216216216
179.0,179.1044776119403
174.0,173.91304347826087
176.0,176.47058823529412
190.0,190.47619047619048
176.0,176.47058823529412
162.0,162.16216216216216
176.0,176.47058823529412
176.0,176.47058823529412
176.0,176.47058823529412
92.0,92.3076923076923
176.0,176.47058823529412
176.0,176.47058823529412
164.0,164.3835616438356
179.0,179.1044776119403
190.0,190.47619047619048
179.0,179.1044776119403
179.0,179.1044776119403
164.0,164.3835616438356
194.0,193.5483870967742
179.0,179.1044776119403
179.0,179.1044776119403
167.0,166.66666666666666
190.0,190.47619047619048
179.0,179.1044776119403
167.0,166.66666666666666
179.0,179.1044776119403
179.0,179.1044776119403
179.0,179.1044776119403
179.0,179.1044776119403
179.0,179.1044776119403
190.0,190.47619047619048
167.0,166.66666666666666
179.0,179.1044776119403
176.0,176.47058823529412
179.0,179.1044776119403
197.0,196.72131147540983
164.0,164.3835616438356
179.0,179.1044776119403
194.0,193.5483870967742
179.0,179.1044776119403
167.0,166.66666666666666
194.0,193.5483870967742
179.0,179.1044776119403
179.0,179.1044776119403
179.0,179.1044776119403
167.0,166.66666666666666
197.0,196.72131147540983
167.0,166.66666666666666
179.0,179.1044776119403
197.0,196.72131147540983
179.0,179.1044776119403
169.0,169.01408450704224
194.0,193.5483870967742
182.0,181.8181818181818
179.0,179.1044776119403
182.0,181.8181818181818
167.0,166.66666666666666
179.0,179.1044776119403
179.0,179.1044776119403
182.0,181.8181818181818
194.0,193.5483870967742
182.0,181.8181818181818
167.0,166.66666666666666
197.0,196.72131147540983
164.0,164.3835616438356
182.0,181.8181818181818
194.0,193.5483870967742
182.0,181.8181818181818
164.0,164.3835616438356
182.0,181.8181818181818
179.0,179.1044776119403
197.0,196.72131147540983
167.0,166.66666666666666
179.0,179.1044776119403
182.0,181.8181818181818
185.0,184.6153846153846
174.0,173.91304347826087
200.0,200.0
179.0,179.1044776119403
179.0,179.1044776119403
182.0,181.8181818181818
179.0,179.1044776119403
182.0,181.8181818181818
167.0,166.66666666666666
179.0,179.1044776119403
182.0,181.8181818181818
179.0,179.1044776119403
179.0,179.1044776119403
194.0,193.5483870967742
182.0,181.8181818181818
176.0,176.47058823529412
90.0,90.22556390977444
167.0,166.66666666666666
179.0,179.1044776119403
194.0,193.5483870967742
182.0,181.8181818181818
167.0,166.66666666666666
194.0,193.5483870967742
182.0,181.8181818181818
182.0,181.8181818181818
179.0,179.1044776119403
179.0,179.1044776119403
167.0,166.66666666666666
182.0,181.8181818181818
179.0,179.1044776119403
182.0,181.8181818181818
194.0,193.5483870967742
179.0,179.1044776119403
169.0,169.01408450704224
179.0,179.1044776119403
197.0,196.72131147540983
167.0,166.66666666666666
182.0,181.8181818181818
179.0,179.1044776119403
197.0,196.72131147540983
179.0,179.1044776119403
169.0,169.01408450704224
182.0,181.8181818181818
179.0,179.1044776119403
182.0,181.8181818181818
197.0,196.72131147540983
87.0,86.95652173913044
182.0,181.8181818181818
182.0,181.8181818181818
197.0,196.72131147540983
179.0,179.1044776119403
182.0,181.8181818181818
171.0,171.42857142857142
194.0,193.5483870967742
182.0,181.8181818181818
171.0,171.42857142857142
179.0,179.1044776119403
200.0,200.0
169.0,169.01408450704224
197.0,196.72131147540983
182.0,181.8181818181818
182.0,181.8181818181818
185.0,184.6153846153846
