Heart Beats,RRI Value
19.0,3.1578947368421053
32.0,1.875
50.0,1.2
52.0,1.1538461538461537
55.0,1.0909090909090908
55.0,1.0909090909090908
55.0,1.0909090909090908
55.0,1.0909090909090908
70.0,0.8571428571428571
75.0,0.8
79.0,0.759493670886076
79.0,0.759493670886076
79.0,0.759493670886076
79.0,0.759493670886076
108.0,0.5555555555555556
109.0,0.5504587155963303
109.0,0.5504587155963303
110.0,0.5454545454545454
110.0,0.5454545454545454
110.0,0.5454545454545454
110.0,0.5454545454545454
110.0,0.5454545454545454
111.0,0.5405405405405406
111.0,0.5405405405405406
112.0,0.5357142857142857
112.0,0.5357142857142857
112.0,0.5357142857142857
112.0,0.5357142857142857
112.0,0.5357142857142857
112.0,0.5357142857142857
112.0,0.5357142857142857
112.0,0.5357142857142857
113.0,0.5309734513274337
113.0,0.5309734513274337
113.0,0.5309734513274337
113.0,0.5309734513274337
114.0,0.5263157894736842
114.0,0.5263157894736842
114.0,0.5263157894736842
114.0,0.5263157894736842
114.0,0.5263157894736842
114.0,0.5263157894736842
114.0,0.5263157894736842
114.0,0.5263157894736842
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
115.0,0.5217391304347826
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
117.0,0.5128205128205128
